q1,q2,q3,q4,q5,q6,
-1.7401001049507354,0.15235528975746715,-0.15596547081478596,1.591912700897685,-0.16934189658062276,3.120169938420407,
-1.7401001049508111,0.15229967378067127,-0.1613206206885223,1.6235192446366473,-0.16954164019041387,3.088104261086454,
-1.7401001049508813,0.15219630066405518,-0.16663277762436365,1.6550468747327696,-0.1699122892315257,3.0561170819848726,
-1.7401001049509432,0.1520450444992485,-0.1719019782231819,1.6864335510383996,-0.17045319722327712,3.024270420743023,
-1.7401001049509943,0.15184577613658792,-0.17712825278928812,1.717618870899521,-0.1711632368057109,2.9926246597141413,
-1.740100104951033,0.15159836332621382,-0.1823116254610091,1.7485447426385254,-0.17204081797030668,2.961237870493053,
-1.7401001049510585,0.151302670859271,-0.18745211433864042,1.7791559933310945,-0.17308391255942668,2.9301652061380468,
-1.7401001049510711,0.15095856070932992,-0.1925497316099435,1.809400896255055,-0.17429008421688902,2.899458373721043,
-1.7401001049510718,0.150565892174154,-0.19760448367335626,1.8392316073835924,-0.17565652283397626,2.869165197833667,
-1.7401001049510623,0.15012452201790522,-0.2026163712590658,1.8686045045620543,-0.17718008244903363,2.8393292814099893,
-1.7401001049510443,0.14963430461390112,-0.2075853895480985,1.897480427243228,-0.1788573215253261,2.809989765991049,
-1.7401001049510196,0.14909509208801847,-0.21251152828957268,1.9258248185903089,-0.18068454454790156,2.7811811896219387,
-1.740100104950991,0.14850673446283477,-0.21739477191625087,1.953607775175564,-0.18265784393956447,2.752933437153439,
-1.7401001049509595,0.14786907980259775,-0.22223509965852747,1.9808040122597383,-0.18477314139024667,2.725271774963159,
-1.7401001049509275,0.14718197435910535,-0.22703248565698356,2.00739275465809,-0.1870262278134294,2.698216960090289,
-1.7401001049508962,0.14644526271856942,-0.23178689907362426,2.0333575644751267,-0.18941280127798202,2.671785412501888,
-1.7401001049508662,0.14565878794954412,-0.2364983042019281,2.0586861175686217,-0.19192850240465362,2.645989438630136,
-1.7401001049508387,0.1448223917519802,-0.2411666605758175,2.083369940571404,-0.19456894685547432,2.620837494352032,
-1.7401001049508138,0.1439359146074707,-0.2457919230776604,2.1074041197689874,-0.19732975467511138,2.596334476113501,
-1.7401001049662592,0.14299919593842186,-0.250374042029336,2.1307869916821773,-0.2002065763614911,2.5724820303495206,
-1.7401001049638645,0.14201207422877996,-0.25491296336614977,2.1535198279479566,-0.20319511564238898,2.5492788686020535,
-1.7401001049617482,0.14097438722854103,-0.2594086286358121,2.1756065137355893,-0.20629114902757287,2.5267210891117955,
-1.7401001049599032,0.13988597207404038,-0.26386097517885265,2.197053238257276,-0.20949054225921016,2.5048024863062026,
-1.7401001049583142,0.1387466654542016,-0.2682699362132964,2.2178681932950095,-0.21278926384832444,2.4835148522765547,
-1.7401001049569604,0.1375563037689609,-0.27263544093893327,2.2380612876010337,-0.2161833959112591,2.4628482623805588,
-1.7401001049558182,0.13631472328918381,-0.27695741464128076,2.257643879360476,-0.2196691425451147,2.4427913427829897,
-1.740100104954863,0.13502176031809718,-0.28123577879531103,2.2766285285832666,-0.223242835991259,2.4233315180672528,
-1.74010010495407,0.1336772513542336,-0.2854704511690181,2.295028770450373,-0.22690094083745185,2.404455237892841,
-1.7401001049534164,0.13228103325592236,-0.28966134592689485,2.3128589099452874,-0.230640056503385,2.3861481823677453,
-1.7401001049528808,0.13083294340731472,-0.2938083737333906,2.3301338375480376,-0.2344569182434038,2.3683954463585435,
-1.7401001049524447,0.1293328198859465,-0.297911441856403,2.34686886534266,-0.23834839688537368,2.351181703387227,
-1.740100104952091,0.12778050163183566,-0.30197045427087676,2.3630795825753066,-0.2423114975074922,2.334491350077591,
-1.7401001049518057,0.12617582861809679,-0.3059853117625548,2.378781729482512,-0.246343357236378,2.3183086323316604,
-1.7401001049515763,0.1245186420230524,-0.30995591203193895,2.393991088071759,-0.25044124233089293,2.3026177545540074,
-1.7401001049513924,0.12280878440382391,-0.31388214979851087,2.408723388464139,-0.2546025446975068,2.287402973314161,
-1.7401001049512455,0.12104609987135966,-0.317763916905253,2.4229942293880162,-0.258824777965101,2.2726486768581995,
-1.7401001049511284,0.11923043426687054,-0.32160110242351736,2.4368190114310595,-0.2631055732302374,2.258339451862159,
-1.7401001049510354,0.11736163533962993,-0.32539359275827684,2.4502128817055646,-0.267442674568317,2.2444601387723235,
-1.7401001049509617,0.11543955292607594,-0.32914127175379426,2.4631906886500747,-0.27183393439182696,2.2309958770093963,
-1.7401001049509033,0.11346403913017804,-0.3328440207997428,2.4757669457718214,-0.2762773087240551,2.2179321412320165,
-1.7401001049749076,0.11143494851317794,-0.3365017189276182,2.4879558028205673,-0.28077085244481026,2.205254770167256,
-1.740100104970398,0.10935213824189527,-0.34011424296072906,2.499771025884604,-0.28531271455772916,2.19294998652831,
-1.7401001049667224,0.10721546832669285,-0.3436814675537689,2.511225979004331,-0.2899011335104445,2.1810044153958725,
-1.7401001049637297,0.1050248017679177,-0.34720326534920853,2.5223336154477867,-0.2945344326073701,2.1694050929571373,
-1.7401001049612945,0.10278000475161009,-0.350679507073077,2.533106470908131,-0.2992110155319313,2.158139473313013,
-1.7401001049593143,0.10048094683581855,-0.35411006164422854,2.5435566608811198,-0.3039293619994388,2.147195431107528,
-1.7401001049577047,0.09812750113758051,-0.35749479628417347,2.5536958811308446,-0.3086880235536953,2.1365612610691236,
-1.7401001049563969,0.09571954452046405,-0.3608335766274782,2.5635354107304384,-0.3134856195169225,2.126225674977101,
-1.7401001049553342,0.09325695778254438,-0.364126266832721,2.5730861172284247,-0.31832083309927406,2.116177796502561,
-1.7401001049544709,0.09073962584470198,-0.3673727296940129,2.5823584635492254,-0.3231924076714661,2.106407154315299,
-1.7401001049537694,0.08816743793910317,-0.37057282675306186,2.5913625162883154,-0.3280991432017956,2.096903673796169,
-1.7401001049531994,0.08554028779772348,-0.3737264184117714,2.600107955108948,-0.33303989285701757,2.0876576676479823,
-1.740100104952736,0.08285807384078407,-0.3768333640453596,2.6086040829886015,-0.3380135597650847,2.078659825656793,
-1.7401001049523592,0.08012069936493116,-0.37989352211597055,2.616859837099784,-0.34301909393662267,2.069901203818908,
-1.7401001049520526,0.07732807273101051,-0.3829067502867563,2.6248838001419434,-0.34805548934113395,2.061373213016887,
-1.740100104951803,0.07448010755128202,-0.38587290553640746,2.632684211969361,-0.35312178113325177,2.0530676073996315,
-1.7401001049515998,0.07157672287588315,-0.38879184427408314,2.640268981384533,-0.3582170430239018,2.0449764725970625,
-1.7401001049514342,0.06861784337839008,-0.3916634224547252,2.6476456979879317,-0.36334038479089276,2.0370922138784784,
-1.7401001049512992,0.0656033995402756,-0.39448749569469926,2.6548216439936145,-0.36849094992326076,2.0294075443451187,
-1.7401001049511888,0.0625333278340866,-0.3972639193877262,2.6618038059362137,-0.373667913393583,2.0219154732313984,
-1.7401001049510987,0.05940757090514822,-0.3999925488210592,2.668598886208653,-0.37887047955246533,2.0146092943754437,
-1.740100104951025,0.05622607775159294,-0.402673239291851,2.6752133143818475,-0.38409788013944723,2.007482574907685,
-1.7401001049509648,0.05298880390251354,-0.4053058462236539,2.681653258267774,-0.38934937240466433,2.000529144196085,
-1.7401001049509155,0.04969571159403662,-0.4078902252830048,2.687924634696005,-0.39462423733574886,1.9937430830779257,
-1.7401001049773737,0.046346769950777265,-0.4104262324905558,2.694033119709459,-0.3999217779832492,1.9871187136676118,
-1.7401001049733025,0.04294195512521058,-0.4129137243604712,2.6999841598382748,-0.40524131788774687,1.9806505881107566,
-1.7401001049698703,0.03948125051602132,-0.415352557980958,2.7057829801318247,-0.41058219958235703,1.9743334805299435,
-1.7401001049669746,0.035964646899015816,-0.41774259115568957,2.711434594860117,-0.415943783194999,1.968162376352669,
-1.7401001049645297,0.03239214259861752,-0.42008368251313477,2.716943816303478,-0.4213254451235125,1.9621324635243884,
-1.7401001049624634,0.028763743646877917,-0.42237569162220673,2.7223152635222196,-0.42672657678848774,1.9562391237470083,
-1.7401001049607157,0.025079463938840547,-0.42461847910748846,2.7275533707824695,-0.4321465834581483,1.9504779240611516,
-1.740100104959236,0.02133932538405018,-0.42681190676395553,2.7326623956426346,-0.4375848831413995,1.9448446087677167,
-1.7401001049579823,0.017543358053955047,-0.4289558376711093,2.737646426706613,-0.44304090554538605,1.9393350916826,
-1.7401001049569191,0.013691600324981568,-0.43105013630643435,2.7425093910511347,-0.4485140910940929,1.933945448717193,
-1.7401001049560165,0.00978409901703718,-0.43309466865808094,2.747255061335614,-0.45400389000472385,1.9286719107762615,
-1.7401001049552496,0.00582090952722115,-0.43508930233669585,2.7518870626036502,-0.45950976141879085,1.9235108569640529,
-1.7401001049545972,0.0018020959584976815,-0.4370339066862883,2.756408878785859,-0.465031172585019,1.9184588080889418,
-1.7401001049540419,-0.0022722687568925617,-0.4389283528940465,2.760823858914096,-0.4705675980913527,1.9135124204565404,
-1.7401001049535685,-0.006402102739508825,-0.4407725140990069,2.765135223057367,-0.476118519143511,1.9086684799409628,
-1.7401001049535685,-0.006402102739508825,-0.4407725140990069,2.765135223057367,-0.476118519143511,1.9086684799409628,
-1.7345586834785212,-0.004964562590986582,-0.44221568671177874,2.7765863551706547,-0.47431351267296246,1.8984852419193474,
-1.7290070951858558,-0.003573548086251398,-0.44361079515198143,2.788137269322297,-0.472557550342952,1.888204162076181,
-1.723445655198541,-0.0022292774105536935,-0.44495775473111177,2.7997863535199237,-0.4708517370150533,1.8778267720494906,
-1.7178746821921371,-0.0009319627724615435,-0.4462564830541524,2.811531849701391,-0.46919716240362974,1.8673547508386352,
-1.7122944983022792,0.00031818976395406063,-0.4475069000876674,2.8233718521145437,-0.4675948991981642,1.856789926398661,
-1.7067054290249328,0.00152098044210532,-0.4487089282267879,2.835304306152547,-0.46604600115779343,1.8461342767780513,
-1.7011078031136788,0.0026762159718220382,-0.4498624923603038,2.8473270076378303,-0.46455150118358035,1.835389930805864,
-1.6955019524740964,0.0037837096840291954,-0.4509675199338003,2.8594376025807664,-0.46311240937474957,1.8245591683021538,
-1.6898882120553207,0.004843281680947712,-0.45202394101077015,2.871633587437411,-0.4617297110755403,1.8136444197873949,
-1.6842669197388487,0.005854758981612963,-0.45303168833164126,2.8839123098884456,-0.46040436491972536,1.8026482656688028,
-1.6786384162246828,0.006817975662506751,-0.4539906973706557,2.8962709701589593,-0.45913730088020893,1.7915734348839638,
-1.6730030449148958,0.007732772993107268,-0.4549009063905452,2.9087066228958354,-0.4579294183314466,1.7804228029850555,
-1.6673611517947091,0.008598999566156553,-0.45576225649493646,2.921216179616334,-0.45678158413271713,1.7691993896501186,
-1.6617130853111821,0.009416511422464049,-0.4565746916784367,2.9337964117379625,-0.45569463074050576,1.7579063556113543,
-1.6560591962496112,0.010185172170065317,-0.4573381588743433,2.9464439541959315,-0.45466935435844497,1.7465469989942002,
-1.6503998376077453,0.01090485309755833,-0.4580526079999245,2.959155309650476,-0.45370651313338034,1.735124751064986,
-1.6447353644679201,0.01157543328145146,-0.45871799199921554,2.971926853282036,-0.4528068254061775,1.7236431713892304,
-1.6390661338672297,0.012196799687368254,-0.4593342668832945,2.9847548381678792,-0.45197096802589304,1.7121059424070793,
-1.6333925046658437,0.012768847264956567,-0.4599013917679844,2.9976354012291697,-0.45119957473583233,1.7005168634369574,
-1.6277148374135946,0.01329147903635396,-0.46041932890893417,3.0105645697328454,-0.4504932346398738,1.6888798441231525,
-1.6220334942149481,0.013764606178087937,-0.4608880437340546,3.0235382683280005,-0.44985249075720785,1.6771988973477112,
-1.6163488385924905,0.014188148096275615,-0.46130750487325206,3.036552326591852,-0.4492778386733262,1.6654781316316731,
-1.6106612353490504,0.01456203249501575,-0.4616776841854422,3.0496024870558176,-0.44876972529472975,1.6537217430551818,
-1.6049710504285901,0.014886195437868422,-0.46199855678280427,3.0626844136778923,-0.44832854771435626,1.641934006730401,
-1.5992786507759953,0.015160581402322714,-0.4622701010522465,3.0757937007233367,-0.44795465219421954,1.630119267865298,
-1.5935844041958969,0.015385143327178394,-0.46249229867406627,3.0889258820118504,-0.4476483332711504,1.618281932460236,
-1.5878886792106595,0.015559842652756178,-0.46266513463776954,3.102076440485856,-0.44740983299088755,1.6064264576828289,
-1.582191844917674,0.015684649353889607,-0.46278859725504745,3.1152408180514124,-0.44723934027505335,1.594557341969659,
-1.576494270846091,0.015759541965632364,-0.4628626781698784,3.128414425640571,-0.44713699042479904,1.582679114906134,
-1.5707963268131353,0.015784507601651513,-0.46288737236575694,3.1415926534417893,-0.4471028647641051,1.5707963269379737,
-1.5650983827801384,0.01575954196527592,-0.46286267817003124,-3.1284144259362514,-0.4471369904248891,1.5589135389694977,
-1.5594008087084323,0.015684649353179248,-0.46278859725535215,-3.115240818346111,-0.4472393402752327,1.547035311905028,
-1.5537039744152426,0.015559842651697195,-0.46266513463822434,-3.1020764407789265,-0.4474098329911549,1.5351661961902914,
-1.5480082494297214,0.015385143325778198,-0.4624922986746683,-3.088925882302659,-0.4476483332715038,1.5233107214107078,
-1.5423140028492621,0.015160581400591507,-0.46227010105299304,-3.0757937010112673,-0.44795465219465663,1.5114733860028757,
-1.536621603196232,0.014886195435817439,-0.4619985567836896,-3.0626844139623497,-0.4483285477148735,1.4996586471344302,
-1.5309314182752651,0.01456203249266086,-0.4616776841864626,-3.049602487336233,-0.448769725295323,1.4878709108057586,
-1.5252438150312508,0.014188148093632356,-0.46130750487440136,-3.0365523268676853,-0.4492778386739916,1.4761145222248568,
-1.519559159408156,0.01376460617517422,-0.4608880437353263,-3.0235382685987457,-0.4498524907579403,1.4643937565039205,
-1.5138778162088133,0.013291479033189028,-0.4604193289103214,-3.0105645699980315,-0.45049323464066854,1.4527128097231277,
-1.5082001489558143,0.012768847261560795,-0.4599013917694793,-2.997635401488365,-0.45119957473668376,1.4410757904035547,
-1.50252651975363,0.01219679968376421,-0.4593342668848901,-2.984754838420692,-0.45197096802679537,1.4294867114272873,
-1.4968572891520975,0.01157543327766062,-0.4587179920009032,-2.971926853528117,-0.4528068254071251,1.4179494824386532,
-1.4911928160113925,0.010904853093604042,-0.45805260800169617,-2.9591553098895185,-0.4537065131343673,1.4064679027561187,
-1.4855334573686143,0.01018517216597126,-0.45733815887619056,-2.9464439544276724,-0.45466935435946476,1.395045654819871,
-1.4798795683061046,0.009416511418252128,-0.45657469168035014,-2.9337964119621827,-0.45569463074155264,1.3836862981954716,
-1.474231501821617,0.008598999561850573,-0.4557622564969081,-2.9212161798328578,-0.45678158413378545,1.3723932641492913,
-1.4685896087004537,0.00773277298873024,-0.4549009063925675,-2.9087066231045284,-0.4579294183325304,1.3611698508068082,
-1.4629542373896793,0.006817975658079731,-0.4539906973727192,-2.896270970359729,-0.459137300881303,1.350019218900263,
-1.45732573387452,0.005854758977157468,-0.45303168833373797,-2.8839123100812385,-0.4604043649208242,1.3389443881077348,
-1.4517044415570535,0.004843281676485557,-0.45202394101289306,-2.8716335876222114,-0.4617297110766382,1.3279482339814364,
-1.446090701137286,0.0037837096795783924,-0.45096751993594125,-2.859437602757595,-0.4631124093758421,1.3170334854589898,
-1.4404848504967203,0.0026762159674003053,-0.4498624923624554,-2.847327007806741,-0.4645515011846635,1.3062027229476423,
-1.4348872245844935,0.0015209804377303061,-0.4487089282289439,-2.8353043063136236,-0.4660460011588629,1.2954583769678973,
-1.4292981553061892,0.00031818975964167375,-0.44750690008982164,-2.8233718522678983,-0.467594899199216,1.2848027273398366,
-1.4237179714153911,-0.0009319627766976527,-0.44625648305629817,-2.811531849847162,-0.4691971624046603,1.2742379028925426,
-1.4181469984080681,-0.0022292774146996128,-0.4449577547332445,-2.799786353658271,-0.47085173701605976,1.2637658816745208,
-1.4125855584198574,-0.003573548090296911,-0.44361079515409585,-2.7881372694534026,-0.47255755034393215,1.253388491640837,
-1.4070339701263213,-0.004964562594920586,-0.4422156867138705,-2.776586355294715,-0.47431351267391375,1.2431074117908665,
-1.4014925486462375,-0.006402102742313872,-0.4407725141003562,-2.7651352231400033,-0.4761185191441738,1.232924173729066,
-1.395961605447985,-0.007885944538943973,-0.4392813642235418,-2.753785340820584,-0.47797145158945004,1.222840163620036,
-1.3904414482590797,-0.009415858357801964,-0.43774232614335573,-2.7425380343818464,-0.4798711803468424,1.2128566245083248,
-1.3849323809789114,-0.01099160911535138,-0.43615549099578604,-2.7313944907563874,-0.48181656601897005,1.2029746589728976,
-1.379434703594726,-0.012612956451417242,-0.4345209519174445,-2.7203557607394306,-0.48380646119057297,1.1931952320859915,
-1.3739487121008938,-0.014279654911770521,-0.43283880396864705,-2.7094227622362745,-0.4858397120950912,1.183519174646097,
-1.3684746984214993,-0.015991454133194503,-0.43110914405508405,-2.6985962837518227,-0.48791516022822395,1.1739471866551197,
-1.3630129503362833,-0.017748099030801694,-0.4293320708481386,-2.687876988092748,-0.49003164390590404,1.1644798410102728,
-1.3575637514099652,-0.019549329987375293,-0.42750768470393624,-2.6772654162535745,-0.4921879997645563,1.1551175873819675,
-1.3521273809249614,-0.021394883044513268,-0.4256360875811798,-2.6667619914588285,-0.49438306420191497,1.1458607562498508,
-1.3467041138175224,-0.023284490095350406,-0.4237173829578521,-2.6563670233344787,-0.49661567475707175,1.136709563070178,
-1.3412942206172955,-0.025217879078643757,-0.421751675746841,-2.6460807121830134,-0.49888467142879106,1.12766411254886,
-1.3358979673903235,-0.02719477417399111,-0.4197390722105656,-2.635903153337789,-0.5011888979314714,1.1187244029957828,
-1.3305156156854798,-0.02921489599798667,-0.4176796798746587,-2.6258343415736234,-0.5035272028884702,1.1098903307373524,
-1.3251474224843371,-0.03127796180108518,-0.41557360744077854,-2.6158741755520127,-0.5058984409627888,1.1011616945656006,
-1.3197936401544679,-0.03338368566497794,-0.41342096469861184,-2.606022462280789,-0.5083014739254043,1.0925382002036443,
-1.3144545164061607,-0.03553177870027336,-0.41122186243712516,-2.596278921569515,-0.5107351716617748,1.0840194647687398,
-1.309130294252541,-0.03772194924428229,-0.4089764123551374,-2.586643190463378,-0.5131984131172838,1.0756050212156665,
-1.303821211973076,-0.03995390305871747,-0.4066847269712597,-2.5771148276398166,-0.5156900871825727,1.067294322744611,
-1.2985275030804428,-0.04222734352711415,-0.404346919533273,-2.567693317753561,-0.5182090935199105,1.0590867471591965,
-1.29324939629073,-0.04454197185178644,-0.4019631039269946,-2.55837807571718,-0.520754343331896,1.0509816011616908,
-1.2879871154969464,-0.04689748725015019,-0.3995333945846848,-2.5491684509056145,-0.5233247600739256,1.0429781245738183,
-1.2827408797458,-0.04929358715022876,-0.39705790639305466,-2.5400637312744894,-0.5259192801119797,1.0350754944729144,
-1.2775109032177123,-0.05172996738517768,-0.3945367546009237,-2.5310631473832825,-0.5285368533273767,1.0272728292344375,
-1.2722973952100254,-0.054206322386674076,-0.3919700547265714,-2.5221658763156354,-0.5311764436702234,1.0195691924730637,
-1.2671005601233605,-0.056722345377008127,-0.3893579224648364,-2.5133710454902385,-0.5338370296633553,1.0119635968757321,
-1.2619205974510803,-0.059277728559731686,-0.3867004735940072,-2.50467773635681,-0.5365176048586067,1.0044550079210972,
-1.256757701771805,-0.06187216330872856,-0.38399782388254045,-2.4960849879726954,-0.5392171782472879,0.9970423474808479,
-1.2516120627449319,-0.06450534035555894,-0.38125008899566054,-2.4875918004565722,-0.5419347746267646,0.9897244972993019,
-1.2464838651091028,-0.0671769499749642,-0.37845738440186594,-2.479197138316592,-0.544669434925048,0.9825003023485561,
-1.241373288683563,-0.06988668216840332,-0.37561982527938353,-2.4708999336511326,-0.5474202164852982,0.9753685740572762,
-1.2362805083723503,-0.07263422684550642,-0.3727375264226073,-2.4626990892210445,-0.5501861933121404,0.9683280934119506,
-1.2312056941712601,-0.07541927400334837,-0.3698106021485457,-2.454593481392967,-0.5529664562816716,0.961377613930106,
-1.2261490111775117,-0.07824151390342453,-0.3668391662033142,-2.4465819629538736,-0.5557601133170047,0.9545158645055787,
-1.221110619602064,-0.0811006372462566,-0.3638233316686917,-2.438663365797594,-0.5585662895311748,0.9477415521265066,
-1.216090674784504,-0.08399633534352913,-0.3607632108687676,-2.4308365034845,-0.5613841273391876,0.9410533644671667,
-1.2110893272104462,-0.08692830028767985,-0.357658915276705,-2.4231001736760236,-0.5642127865409514,0.9344499723552462,
-1.2061067225313724,-0.08989622511887976,-0.3545105554216238,-2.415453160446017,-0.5670514443767807,0.9279300321164838,
-1.2011430015868398,-0.09289980398932396,-0.3513182407956443,-2.4078942364713267,-0.5698992955571259,0.9214921877989879,
-1.1961983004289887,-0.09593873232479672,-0.3480820797610728,-2.4004221651042195,-0.5727555522681121,0.9151350732797895,
-1.1912727503492748,-0.0990127069834341,-0.34480217945776864,-2.39303570232955,-0.5756194441544301,0.9088573142564484,
-1.1912727503492748,-0.0990127069834341,-0.34480217945776864,-2.39303570232955,-0.5756194441544301,0.9088573142564484,
-1.1912727503492522,-0.09507050162889022,-0.34302976413488706,-2.3869952404310815,-0.5714442442819901,0.9016662259324498,
-1.1912727503492861,-0.09117858649821249,-0.34120859062819686,-2.380861303066842,-0.5672939856700868,0.8943833764478754,
-1.1912727503493228,-0.08733706430489331,-0.339338747671072,-2.37463265841752,-0.5631693192459116,0.8870075507579916,
-1.191272750349363,-0.08354603103921472,-0.3374203252873404,-2.368308072547504,-0.5590709002999585,0.8795375305552092,
-1.191272750349407,-0.0798055760408015,-0.3354534147070434,-2.3618863105948282,-0.5549993886035322,0.8719720954682334,
-1.1912727503494551,-0.07611578207512584,-0.3334381082813324,-2.3553661380492033,-0.5509554485237264,0.8643100243495755,
-1.1912727503495075,-0.07247672541413927,-0.3313744993962007,-2.3487463221214258,-0.5469397491351262,0.8565500966547202,
-1.1912727503495653,-0.06888847592091467,-0.32926268238511264,-2.342025633207988,-0.5429529643274261,0.8486910939167484,
-1.1912727503496279,-0.06535109713814313,-0.3271027524405982,-2.3352028464546417,-0.5389957729081113,0.8407318013201525,
-1.191272750349696,-0.061864646380377905,-0.32489480552484556,-2.328276743422666,-0.5350688586992922,0.8326710093775799,
-1.1912727503497706,-0.05842917482987165,-0.32263893827936674,-2.321246113861521,-0.5311729106277545,0.8245075157131628,
-1.1912727503498517,-0.05504472763587783,-0.32033524793378154,-2.3141097575914618,-0.5273086228072194,0.8162401269560007,
-1.1912727503499398,-0.05171134401728506,-0.31798383221376747,-2.3068664864995996,-0.5234766946117739,0.8078676607472524,
-1.1912727503500358,-0.04842905736843957,-0.31558478924823,-2.299515126652701,-0.5196778307393787,0.7993889478641263,
-1.19127275035014,-0.04519789536802481,-0.31313821747574255,-2.292054520529865,-0.5159127412643146,0.7908028344638798,
-1.191272750350253,-0.04201788009085853,-0.3106442155502991,-2.2844835293779573,-0.5121821416773829,0.7821081844506939,
-1.1912727503503753,-0.03888902812247791,-0.3081028822464228,-2.2768010356924187,-0.5084867529126271,0.773303881968025,
-1.1912727503505076,-0.035811350676370375,-0.3055143163636797,-2.26900594582574,-0.5048273013593085,0.7643888340187077,
-1.1912727503506508,-0.0327848537137205,-0.3028786166306321,-2.2610971927255163,-0.5012045188578111,0.7553619732147058,
-1.1912727503508054,-0.02980953806554118,-0.30019588160827154,-2.2530737388035775,-0.49761914267813034,0.746222260657989,
-1.1912727503509721,-0.026885399557058435,-0.2974662095929676,-2.2449345789371957,-0.4940719154795509,0.7369686889535262,
-1.1912727503511518,-0.024012429134216695,-0.29468969851896876,-2.236678743602831,-0.4905635852500931,0.727600285354833,
-1.1912727503513447,-0.021190612992186615,-0.29186644586048105,-2.228305302142264,-0.4870949052242781,0.7181161150419149,
-1.191272750351552,-0.018419932705735675,-0.2889965485333635,-2.2198133661602926,-0.4836666337777392,0.7085152845307553,
-1.191272750351774,-0.015700365361361178,-0.28608010279645124,-2.211202093052417,-0.48027953429719283,0.6987969452127752,
-1.1912727503520115,-0.013031883691040845,-0.28311720415255387,-2.2024706896601307,-0.4769343750242666,0.6889602970218479,
-1.1912727503522653,-0.010414456207508428,-0.28010794724912025,-2.1936184160505277,-0.4736319288716871,0.6790045922255802,
-1.1912727503525355,-0.00784804734092026,-0.27705242577862027,-2.184644589416004,-0.47037297321032956,0.668929139336612,
-1.1912727503528233,-0.005332617576815299,-0.2739507323786327,-2.1755485880887484,-0.46715828962564915,0.6587333071386224,
-1.1912727503531286,-0.0028681235952561,-0.2708029585316727,-2.1663298556636565,-0.4639886636420418,0.648416528820658,
-1.1912727503534517,-0.00045451841104600805,-0.267609194464755,-2.1569879052220653,-0.4608648844137124,0.6379783062121711,
-1.1912727503537934,0.0019082484850733489,-0.2643695290487096,-2.147522323647503,-0.4577877443806847,0.6274182141099433,
-1.1912727503541531,0.00422023098434858,-0.261084049697251,-2.137932776023276,-0.45475803888864424,0.6167359046867084,
-1.1912727503545313,0.006481486217149768,-0.2577528422658019,-2.1282190101003815,-0.45177656577138064,0.6059311119699466,
-1.1912727503549274,0.00869207440940856,-0.254375990950074,-2.1183808608227497,-0.4488441248946925,0.5950036563778456,
-1.1912727503553413,0.010852058738442603,-0.2509535781843945,-2.1084182548953767,-0.44596151766071845,0.5839534492979693,
