q1,q2,q3,q4,q5,q6,
-0.2503872642331939,-0.05474622794944,0.055677541899999974,-1.5744377477161813,0.25038895988824217,0.00375862849533575,
-0.2503872642331939,-0.05474622794944,0.055677541899999974,-1.5744377477161813,0.25038895988824217,0.00375862849533575,
-0.25038726423321467,-0.05476165074864706,0.05028806891107435,-1.5533064637439469,0.25042638646262205,-0.018052872439455917,
-0.25038726423324,-0.054824114878551114,0.04494710845696253,-1.5321970408020824,0.25057791215145553,-0.039842335279065895,
-0.25038726423326413,-0.05493358435299247,0.039654471190555915,-1.5111282314974575,0.25084324617718573,-0.0615910364786764,
-0.25038726423328667,-0.055090027381297764,0.0344099764159414,-1.490118588807039,0.2512219565761567,-0.08328045155127621,
-0.25038726423330715,-0.05529341617914857,0.029213451849068907,-1.4691863693163985,0.2517134724207526,-0.10489235183866001,
-0.25038726423332525,-0.05554372678313974,0.024064733384043427,-1.4483494403257717,0.25231708695782595,-0.12640889741448116,
-0.2503872642333407,-0.055840938869140606,0.018963664866761532,-1.427625192000551,0.2530319616129845,-0.1478127249423054,
-0.2503872642333532,-0.05618503557424807,0.013910097875528413,-1.4070304555952369,0.2538571307982323,-0.16908702945966242,
-0.2503872642333628,-0.05657600332211424,0.008903891508303249,-1.3865814286384266,0.25479150745003804,-0.19021563920053844,
-0.25038726423336966,-0.05701383165148368,0.0039449121762653305,-1.366293607808963,0.25583388921637124,-0.21118308272620392,
-0.2503872642333737,-0.05749851304773203,-0.0009669665966363172,-1.3461817300654755,0.256982965204729,-0.23197464780216231,
-0.2503872642333749,-0.05803004277726567,-0.005831864368414533,-1.3262597224189026,0.2582373231987638,-0.252576431631652,
-0.2503872642333738,-0.05860841872459767,-0.01064989396836042,-1.306540660565588,0.25959545724879923,-0.27297538222812034,
-0.25038726423337054,-0.059233641231973715,-0.015421161681194341,-1.2870367364323216,0.26105577554122306,-0.29315933087532003,
-0.25038726423336544,-0.059905712941394754,-0.02014576742630463,-1.2677592345287363,0.26261660845333695,-0.31311701577962736,
-0.2503872642333588,-0.06062463863890964,-0.024823804932323393,-1.2487185168603292,0.26427621670353985,-0.3328380971613298,
-0.25038726423335084,-0.06139042510105816,-0.029455361907251214,-1.2299240160301983,0.2660327995115021,-0.35231316415680963,
-0.25038726423334196,-0.06220308094334402,-0.03404052020435857,-1.2113842360510543,0.26788450268900466,-0.371533734010069,
-0.2503872642333324,-0.06306261647064197,-0.03857935598405793,-1.1931067603025942,0.269829426589109,-0.39049224411853173,
-0.2503872642333226,-0.06396904352942497,-0.04307193987195496,-1.1750982660030287,0.27186563384902296,-0.40918203756433563,
-0.2503872642333125,-0.06492237536173419,-0.04751833711324675,-1.157364544517198,0.27399115687018394,-0.4275973428086949,
-0.2503872642333024,-0.06592262646080044,-0.05191860772365393,-1.139910526796115,0.2762040049874506,-0.44573324825450605,
-0.2503872642332926,-0.06696981242823324,-0.05627280663705469,-1.1227403132326201,0.2785021712876552,-0.4635856723925215,
-0.25038726423328306,-0.06806394983271812,-0.06058098384996819,-1.1058572072230952,0.28088363904594804,-0.48115133024115797,
-0.25038726424511254,-0.06920505607061772,-0.06484318453659862,-1.0892637521492592,0.283346387754413,-0.49842769636403955,
-0.2503872642440525,-0.0703931492254084,-0.0690594492966641,-1.0729617686357253,0.28588839873731203,-0.5154129676212047,
